PVWatts Hourly PV Performance Data,,,,,,,,,,,
Requested Location,"29.760, -95.369",,,,,,,,,,
Location,"Lat, Lng: 29.77, -95.38",,,,,,,,,,
Latitude (DD),29.77,,,,,,,,,,
Longitude (DD),-95.38,,,,,,,,,,
Elevation (m),14.96000004,,,,,,,,,,
DC System Size (kW),120000,,,,,,,,,,
Module Type,Standard,,,,,,,,,,
Array Type,Fixed (open rack),,,,,,,,,,
Array Tilt (deg),25,,,,,,,,,,
Array Azimuth (deg),180,,,,,,,,,,
System Losses (%),14,,,,,,,,,,
DC to AC Size Ratio,1.2,,,,,,,,,,
Inverter Efficiency (%),96,,,,,,,,,,
Ground Coverage Ratio,NA,,,,,,,,,,
Albedo,From weather file,,,,,,,,,,
Bifacial,No (0),,,,,,,,,,
Monthly Irradiance Loss (%),,,,,,,,,,,
1,5,11,815,112,19,2.8,0.14,845.18,36.768,83776595.5,80332430.12
1,5,12,39,256,20,3,0.14,295.205,25.965,29553784.95,28030949.34
1,5,13,526,202,21,3.2,0.14,690.522,34.556,68827730.43,65913262.78
1,5,14,710,108,20,3,0.14,680.063,33.836,68630568.62,65723087.2
1,5,15,616,90,19,2.1,0.14,493.747,30.862,50664812.62,48393929.37
1,5,16,664,45,15,1.5,0.14,339.974,24.183,34300202.31,32609182.26
1,5,17,0,0,12,1.4,0.14,0,0,0,0
1,5,18,0,0,11,1.4,0.14,0,11,0,0
1,5,19,0,0,10,1.4,0.14,0,10,0,0
1,5,20,0,0,8,1.3,0.14,0,8,0,0
1,5,21,0,0,8,1.3,0.14,0,8,0,0
1,5,22,0,0,7,1.2,0.14,0,7,0,0
1,5,23,0,0,6,1.2,0.14,0,6,0,0
1,6,0,0,0,5,1.1,0.14,0,5,0,0
1,6,1,0,0,5,1.1,0.14,0,5,0,0
1,6,2,0,0,4,1.2,0.14,0,4,0,0
1,6,3,0,0,4,1.1,0.14,0,4,0,0
1,6,4,0,0,3,1.1,0.14,0,3,0,0
1,6,5,0,0,3,1.1,0.14,0,3,0,0
1,6,6,0,0,3,1.1,0.14,0,3,0,0
1,6,7,0,13,5,1.5,0.14,12.033,5.274,721059.16,219881.66
1,6,8,693,48,8,1.8,0.14,370.065,17.392,38830909.19,36979348.18
1,6,9,854,64,11,1.6,0.14,622.405,27.607,64916115.52,62140251.94
1,6,10,467,182,14,1.7,0.14,577.445,29.019,59032061.59,56464693.43
1,6,11,966,77,16,1.9,0.14,928.726,39.164,91216916.77,87509111.23
1,6,12,969,80,17,2.1,0.14,962.45,40.042,93977327.91,90171710.03
1,6,13,951,80,18,2.4,0.14,913.983,38.663,89988238.39,86323969.81
1,6,14,707,110,17,2.4,0.14,681.235,32.416,69113923.22,66189314.62
1,6,15,835,64,16,1.7,0.14,597.509,31.601,61386964.61,58736152.88
1,6,16,664,46,13,1.1,0.14,342.39,23.167,34735610.34,33029162.05
1,6,17,0,0,10,1.1,0.14,0,0,0,0
1,6,18,0,0,10,1.2,0.14,0,10,0,0
1,6,19,0,0,10,1.2,0.14,0,10,0,0
1,6,20,0,0,9,1.2,0.14,0,9,0,0
1,6,21,0,0,8,1.2,0.14,0,8,0,0
1,6,22,0,0,8,1.2,0.14,0,8,0,0
1,6,23,0,0,7,1.3,0.14,0,7,0,0
1,7,0,0,0,6,1.2,0.14,0,6,0,0
1,7,1,0,0,5,1.1,0.14,0,5,0,0
1,7,2,0,0,5,1,0.14,0,5,0,0
1,7,3,0,0,5,1,0.14,0,5,0,0
1,7,4,0,0,4,1,0.14,0,4,0,0
1,7,5,0,0,4,1,0.14,0,4,0,0
1,7,6,0,0,4,1,0.14,0,4,0,0
1,7,7,0,15,6,1.3,0.14,13.884,6.331,833240.361,328087.835
1,7,8,465,60,9,1.6,0.14,284.859,16.547,29801663.94,28270044.99
1,7,9,535,112,12,1.7,0.14,472.941,24.334,49634709.81,47400327.19
1,7,10,510,172,15,2.1,0.14,599.68,29.362,61285313.55,58638103.72
1,7,11,902,91,18,2.6,0.14,890.168,37.394,88041925.26,84446622.29
1,7,12,937,82,19,2.7,0.14,937.154,39.048,91889050.36,88157428.45
1,7,13,265,266,19,2.6,0.14,526.234,30.432,52901378.53,50551244.85
1,7,14,261,220,19,2.3,0.14,446.622,29.275,45285283.11,43205017.98
1,7,15,802,64,18,1.4,0.14,578.831,34.157,58849542.07,56288641.3
1,7,16,274,75,15,1,0.14,210.95,21.429,21333486.73,20101928.97
1,7,17,0,0,13,1.2,0.14,0,0,0,0
1,7,18,0,0,12,1.2,0.14,0,12,0,0
1,7,19,0,0,11,1.1,0.14,0,11,0,0
1,7,20,0,0,10,1.1,0.14,0,10,0,0
1,7,21,0,0,9,1,0.14,0,9,0,0
1,7,22,0,0,8,0.9,0.14,0,8,0,0
1,7,23,0,0,8,0.9,0.14,0,8,0,0
1,8,0,0,0,7,1,0.14,0,7,0,0
1,8,1,0,0,6,1,0.14,0,6,0,0
1,8,2,0,0,5,1.2,0.14,0,5,0,0
1,8,3,0,0,5,1.3,0.14,0,5,0,0
1,8,4,0,0,4,1.3,0.14,0,4,0,0
1,8,5,0,0,4,1.3,0.14,0,4,0,0
1,8,6,0,0,4,1.3,0.14,0,4,0,0
1,8,7,183,13,5,1.8,0.14,26.701,5.533,1467751.37,940115.597
1,8,8,652,52,8,2.2,0.14,354.822,16.303,37329184.25,35530835.33
1,8,9,818,70,11,2.5,0.14,605.75,24.488,63896040.58,61156322.31
1,8,10,893,81,14,2.7,0.14,796.611,31.073,81281050.07,77925311.79
1,8,11,925,87,15,2.4,0.14,905.899,35.476,90259253.81,86585382.07
1,8,12,926,91,16,2.1,0.14,938.664,38.468,92210228.83,88467226.3
1,8,13,905,90,16,1.9,0.14,888.635,38.161,87640437.63,84059360.97
1,8,14,855,85,16,1.7,0.14,765.455,35.941,76671771.8,73479358.57
1,8,15,62,155,15,1.3,0.14,196.247,20.582,20193302.32,19002145.82
1,8,16,571,54,12,1,0.14,316.795,21.654,32368110.5,30745552.15
1,8,17,0,0,10,1,0.14,0,0,0,0
1,8,18,0,0,10,1.1,0.14,0,10,0,0
1,8,19,0,0,10,1.2,0.14,0,10,0,0
1,8,20,0,0,9,1.3,0.14,0,9,0,0
1,8,21,0,0,9,1.6,0.14,0,9,0,0
1,8,22,0,0,9,2,0.14,0,9,0,0
1,8,23,0,0,8,2,0.14,0,8,0,0
1,9,0,0,0,8,2,0.14,0,8,0,0
1,9,1,0,0,8,2.6,0.14,0,8,0,0
1,9,2,0,0,7,3.4,0.14,0,7,0,0
1,9,3,0,0,7,3.9,0.14,0,7,0,0
1,9,4,0,0,7,4.3,0.14,0,7,0,0
1,9,5,0,0,7,4.5,0.14,0,7,0,0
1,9,6,0,0,7,4.5,0.14,0,7,0,0
1,9,7,0,5,8,4,0.14,4.628,8.067,261421.119,0
